3790,Rango,2011,USA,107,English,PG,123207194,135000000
3791,Raymond Did It,2011,USA,83,English,Unrated,,40000
3792,Real Steel,2011,USA,127,English,PG-13,85463309,110000000
3793,Red Dog,2011,Australia,92,English,PG,,8500000
3794,Red Riding Hood,2011,USA,100,English,PG-13,37652565,42000000
3795,Red State,2011,USA,88,English,R,,4000000
3796,Rio,2011,USA,96,English,G,143618384,90000000
3797,Rise of the Planet of the Apes,2011,USA,105,English,PG-13,176740650,93000000
3798,Salvation Boulevard,2011,USA,96,English,R,27445,9000000
3799,Samsara,2011,USA,102,None,PG-13,2601847,4000000
3800,Sanctum,2011,USA,108,English,R,23070045,30000000
3801,Saving Private Perez,2011,Mexico,105,Spanish,PG-13,1391770,
3802,Scream 4,2011,USA,111,English,R,38176892,40000000
3803,Shame,2011,UK,101,English,NC-17,4000304,6500000
3804,Shark Night 3D,2011,USA,90,English,PG-13,18860403,25000000
3805,Sherlock Holmes: A Game of Shadows,2011,USA,129,English,PG-13,186830669,125000000
3806,Sholem Aleichem: Laughing in the Darkness,2011,USA,93,English,Unrated,906666,500000
3807,Silent House,2011,France,86,English,R,12555230,2000000
3808,Sleep Tight,2011,Spain,102,Spanish,Not Rated,,5000000
3809,Snow Flower and the Secret Fan,2011,China,104,English,PG-13,1346503,6000000
3810,Some Guy Who Kills People,2011,USA,97,English,R,,300000
3811,Something Borrowed,2011,USA,112,English,PG-13,39026186,35000000
3812,Soul Surfer,2011,USA,106,English,PG,43853424,18000000
3813,Sound of My Voice,2011,USA,85,English,R,405614,
3814,Source Code,2011,USA,93,English,PG-13,54696902,32000000
3815,Spy Kids: All the Time in the World in 4D,2011,USA,89,English,PG,38536376,27000000
3816,Straw Dogs,2011,USA,110,English,R,10324441,25000000
3817,Sucker Punch,2011,USA,128,English,PG-13,36381716,82000000
3818,Super 8,2011,USA,112,English,PG-13,126975169,50000000
3819,Take Me Home Tonight,2011,USA,97,English,R,6923891,23000000
3820,Take Shelter,2011,USA,121,English,R,1729969,5000000
3821,The Adjustment Bureau,2011,USA,106,English,PG-13,62453315,50200000
3822,The Adventures of Tintin,2011,USA,107,English,PG,77564037,135000000
3823,The Art of Getting By,2011,USA,83,English,PG-13,1429260,
3824,The Artist,2011,France,100,English,PG-13,44667095,15000000
3825,The Awakening,2011,UK,107,English,R,,3000000
3826,The Beaver,2011,USA,91,English,PG-13,958319,21000000
3827,The Best Exotic Marigold Hotel,2011,UK,124,English,PG-13,46377022,10000000
3828,The Big Year,2011,USA,100,English,PG,7204138,41000000
3829,The Change-Up,2011,USA,118,English,R,37035845,52000000
3830,The Darkest Hour,2011,USA,89,English,PG-13,21426805,30000000
3831,The Descendants,2011,USA,115,English,R,82624961,20000000
3832,The Devil's Double,2011,Belgium,109,English,R,1357042,15000000
3833,The Dilemma,2011,USA,111,English,PG-13,48430355,70000000
3834,The Divide,2011,Germany,122,English,R,22000,3000000
3835,The Flowers of War,2011,China,146,Mandarin,R,9213,94000000
3836,The FP,2011,USA,82,English,R,40557,60000
3837,The Girl with the Dragon Tattoo,2011,USA,158,English,R,102515793,90000000
3838,The Greatest Movie Ever Sold,2011,USA,90,English,PG-13,638476,1500000
3839,The Green Hornet,2011,USA,119,English,PG-13,98780042,120000000
3840,The Grey,2011,USA,117,English,R,51533608,25000000
3841,The Guard,2011,Ireland,96,English,R,5359774,6000000
3842,The Hangover Part II,2011,USA,102,English,R,254455986,80000000
3843,The Harvest/La Cosecha,2011,USA,80,English,,2245,560000
3844,The Help,2011,USA,146,English,PG-13,169705587,25000000
3845,The Hit List,2011,USA,90,English,R,,6000000
3846,The Ides of March,2011,USA,101,English,R,40962534,12500000
3847,The Innkeepers,2011,USA,101,English,R,77501,750000
3848,The Iron Lady,2011,UK,105,English,PG-13,29959436,13000000
3849,The Legend of Hell's Gate: An American Conspiracy,2011,USA,108,English,PG-13,,2000000
3850,The Lincoln Lawyer,2011,USA,118,English,R,57981889,40000000
3851,The Lion of Judah,2011,USA,87,English,PG,,15000000
3852,The Mechanic,2011,USA,93,English,R,29113588,40000000
3853,The Muppets,2011,USA,103,English,PG,88625922,45000000
3854,The Raid: Redemption,2011,Indonesia,102,Indonesian,R,4105123,1100000
3855,The Ridges,2011,USA,143,English,,,17350
3856,The Rite,2011,USA,114,English,PG-13,33037754,37000000
3857,The Roommate,2011,USA,91,English,PG-13,37300107,16000000
3858,The Sitter,2011,USA,87,English,R,30538669,
3859,The Smurfs,2011,USA,103,English,PG,142614158,110000000
3860,The Son of No One,2011,USA,90,English,R,28870,15000000
3861,The Three Musketeers,2011,Germany,110,English,PG-13,20315324,75000000
3862,The Tree of Life,2011,USA,139,English,PG-13,13303319,32000000
3863,There Be Dragons,2011,Spain,102,English,PG-13,1068392,36000000
3864,Thor,2011,USA,115,English,PG-13,181015141,150000000
3865,Tinker Tailor Soldier Spy,2011,France,127,English,R,24104113,20000000
3866,Tower Heist,2011,USA,104,English,PG-13,78009155,75000000
3867,Transformers: Dark of the Moon,2011,USA,154,English,PG-13,352358779,195000000
3868,Twixt,2011,USA,88,English,R,,7000000
3869,Unknown,2011,UK,113,English,PG-13,61094903,30000000
3870,Unknown,2011,UK,113,English,PG-13,61094903,30000000
3871,War Horse,2011,USA,146,English,PG-13,79883359,66000000
3872,Warrior,2011,USA,140,English,PG-13,13651662,25000000
3873,Water for Elephants,2011,USA,120,English,PG-13,58700247,38000000
3874,We Bought a Zoo,2011,USA,124,English,PG,75621915,
3875,We Need to Talk About Kevin,2011,UK,112,English,R,1738692,7000000
3876,Weekend,2011,UK,97,English,Not Rated,469947,120000
3877,What's Your Number?,2011,USA,117,English,R,13987482,20000000
3878,Winnie Mandela,2011,South Africa,104,English,R,,15000000
3879,Winnie the Pooh,2011,USA,63,English,G,26687172,30000000
3880,Without Men,2011,USA,87,English,R,,4700000
3881,X-Men: First Class,2011,USA,132,English,PG-13,146405371,160000000
3882,You Got Served: Beat the World,2011,Canada,91,English,PG-13,,10000000
3883,Young Adult,2011,USA,94,English,R,16300302,12000000
3884,Your Highness,2011,USA,102,English,R,21557240,49900000
3885,Your Sister's Sister,2011,USA,90,English,R,1573712,125000
3886,Zookeeper,2011,USA,102,English,PG,80360866,80000000
3887,2016: Obama's America,2012,USA,87,English,PG,33349949,2500000
3888,21 Jump Street,2012,USA,109,English,R,138447667,42000000
3889,A Perfect Plan,2012,France,104,French,,,17000000
3890,A Thousand Words,2012,USA,91,English,PG-13,18438149,40000000
3891,Abraham Lincoln: Vampire Hunter,2012,USA,105,English,R,37516013,69000000
3892,Act of Valor,2012,USA,110,English,R,70011073,12000000
3893,After,2012,USA,90,English,PG-13,,650000
3894,Alex Cross,2012,USA,101,English,PG-13,25863915,35000000
3895,Alien Uprising,2012,UK,101,English,R,,2500000
3896,American Reunion,2012,USA,113,English,R,56724080,50000000
3897,Amour,2012,France,127,French,PG-13,225377,8900000
3898,Anna Karenina,2012,UK,129,English,R,12802907,
3899,Antiviral,2012,Canada,108,English,Not Rated,,3200000
3900,Arbitrage,2012,USA,107,English,R,7918283,12000000
3901,Archaeology of a Woman,2012,USA,94,English,,,200000
3902,Argo,2012,USA,130,English,R,136019448,44500000
3903,Atlas Shrugged II: The Strike,2012,USA,111,English,PG-13,3333823,10000000
3904,Bachelorette,2012,USA,87,English,R,418268,3000000
3905,Bait,2012,Australia,93,English,R,,30000000
3906,Battleship,2012,USA,131,English,PG-13,65173160,209000000
3907,Beasts of the Southern Wild,2012,USA,93,English,PG-13,12784397,1800000
3908,Big Miracle,2012,USA,107,English,PG,20113965,40000000
3909,Black November,2012,Nigeria,95,English,,,7500000
3910,Black Rock,2012,USA,83,English,R,,
3911,Blue Like Jazz,2012,USA,108,English,PG-13,594904,1200000
3912,Brave,2012,USA,93,English,PG,237282182,185000000
3913,Bullet to the Head,2012,USA,92,English,R,9483821,55000000
3914,Burn,2012,USA,86,English,Not Rated,111300,225000
3915,Casa de mi Padre,2012,USA,84,Spanish,R,5895238,6000000
3916,Celeste & Jesse Forever,2012,USA,92,English,R,3094687,
3917,Chasing Mavericks,2012,USA,116,English,PG,6002756,20000000
3918,Chernobyl Diaries,2012,USA,86,English,R,18112929,1000000
3919,Chronicle,2012,USA,89,English,PG-13,64572496,12000000
3920,Cirque du Soleil: Worlds Away,2012,USA,91,English,PG,12495865,
3921,Cloud Atlas,2012,Germany,172,English,R,27098580,102000000
3922,Compliance,2012,USA,90,English,R,318622,270000
3923,Contraband,2012,USA,109,English,R,66489425,25000000
3924,Crowsnest,2012,Canada,84,English,R,,1200000
3925,Dark Shadows,2012,USA,113,English,PG-13,79711678,100000000
3926,Darling Companion,2012,USA,103,English,PG-13,793352,
3927,Day One,2012,USA,102,English,PG-13,,3400000
3928,Deadfall,2012,USA,95,English,R,65804,12000000
3929,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,USA,88,English,,151389,500000
3930,Detention of the Dead,2012,USA,87,English,Not Rated,1332,500000
3931,Diary of a Wimpy Kid: Dog Days,2012,USA,94,English,PG,49002815,22000000
3932,Django Unchained,2012,USA,165,English,R,162804648,100000000
3933,Dredd,2012,UK,95,English,R,13401683,35000000
3934,Dredd,2012,UK,95,English,R,13401683,35000000
3935,Dysfunctional Friends,2012,USA,111,English,Not Rated,,1800000
3936,Eddie: The Sleepwalking Cannibal,2012,Canada,83,English,Not Rated,1521,1500000
3937,End of Watch,2012,USA,109,English,R,40983001,7000000
3938,Ernest & Celestine,2012,France,80,French,PG,71442,9600000
3939,Filly Brown,2012,USA,80,English,R,2833383,427000
3940,Flight,2012,USA,138,English,R,93749203,31000000
3941,Foodfight!,2012,USA,91,English,PG,,65000000
3942,"For a Good Time, Call...",2012,USA,88,English,R,1243961,850000
3943,For Greater Glory: The True Story of Cristiada,2012,Mexico,145,Spanish,R,5669081,10818775
3944,Frances Ha,2012,USA,86,English,R,4063238,
3945,Frankenweenie,2012,USA,87,English,PG,35287788,39000000
3946,Freaky Deaky,2012,USA,90,English,R,,6000000
3947,Fun Size,2012,USA,86,English,PG-13,9402410,14000000
3948,Girls Gone Dead,2012,USA,104,English,R,,500000
3949,Good Deeds,2012,USA,110,English,PG-13,35010192,
3950,Grabbers,2012,UK,94,English,Not Rated,,4000000
3951,Hardflip,2012,USA,112,English,PG-13,96734,1000000
3952,Hayride,2012,USA,93,English,Not Rated,,60000
3953,Here Comes the Boom,2012,USA,105,English,PG,45290318,42000000
3954,Hit and Run,2012,USA,100,English,R,13746550,2000000
3955,Holy Motors,2012,France,115,French,Not Rated,,
3956,Hope Springs,2012,USA,100,English,PG-13,63536011,30000000
3957,Hotel Transylvania,2012,USA,91,English,PG,148313048,85000000
3958,House at the End of the Street,2012,Canada,101,English,PG-13,31607598,6900000
3959,Ice Age: Continental Drift,2012,USA,88,English,PG,161317423,95000000
3960,Indie Game: The Movie,2012,Canada,103,English,Not Rated,,100000
3961,Inescapable,2012,Canada,93,English,R,4063,4000000
3962,Jab Tak Hai Jaan,2012,India,176,Hindi,Not Rated,3047539,7217600
3963,Jack Reacher,2012,USA,130,English,PG-13,80033643,60000000
3964,Jack Reacher,2012,USA,130,English,PG-13,80033643,60000000
3965,John Carter,2012,USA,132,English,PG-13,73058679,263700000
3966,Journey 2: The Mysterious Island,2012,USA,94,English,PG,103812241,79000000
3967,Joyful Noise,2012,USA,118,English,PG-13,30920167,25000000
3968,Katy Perry: Part of Me,2012,USA,93,English,PG,25240988,12000000
3969,Khiladi 786,2012,India,141,Hindi,Not Rated,352684,
3970,Killing Them Softly,2012,USA,97,English,R,14938570,15000000
3971,Les Misérables,2012,USA,158,English,PG-13,148775460,61000000
3972,Life of Pi,2012,USA,127,English,PG,124976634,120000000
3973,Lincoln,2012,USA,150,English,PG-13,182204440,65000000
3974,Lockout,2012,France,95,English,PG-13,14291570,20000000
3975,LOL,2012,USA,97,English,PG-13,,11000000
3976,Looper,2012,USA,119,English,R,66468315,30000000
3977,Madagascar 3: Europe's Most Wanted,2012,USA,93,English,PG,216366733,145000000
3978,Madea's Witness Protection,2012,USA,114,English,PG-13,65623128,20000000
3979,Magic Mike,2012,USA,110,English,R,113709992,7000000
3980,Man on a Ledge,2012,USA,102,English,PG-13,18600911,42000000
3981,Maniac,2012,France,89,English,Not Rated,12843,6000000
3982,Men in Black 3,2012,USA,106,English,PG-13,179020854,225000000
3983,Middle of Nowhere,2012,USA,97,English,R,78030,200000
3984,Mirror Mirror,2012,USA,106,English,PG,64933670,85000000
3985,Moonrise Kingdom,2012,USA,94,English,PG-13,45507053,16000000
3986,Mud,2012,USA,130,English,PG-13,21589307,10000000
3987,No Vacancy,2012,USA,81,English,R,,4000000
3988,Now Is Good,2012,UK,103,English,PG-13,,
3989,On the Road,2012,France,137,English,R,717753,25000000
3990,One for the Money,2012,USA,91,English,PG-13,26404753,40000000
3991,Outside Bet,2012,UK,101,English,,,7500000
3992,Paranormal Activity 4,2012,USA,96,English,R,53884821,5000000
3993,ParaNorman,2012,USA,92,English,PG,55994557,60000000
3994,Parental Guidance,2012,USA,105,English,PG,77264926,25000000
3995,Pitch Perfect,2012,USA,112,English,PG-13,64998368,17000000
3996,Playing for Keeps,2012,USA,105,English,PG-13,13101142,35000000
3997,Premium Rush,2012,USA,91,English,PG-13,20275446,35000000
3998,Project X,2012,USA,93,English,R,54724272,12000000
3999,Prometheus,2012,USA,124,English,R,126464904,130000000
4000,Promised Land,2012,USA,106,English,R,7556708,15000000
4001,Quartet,2012,UK,98,English,PG-13,18381787,11000000
4002,Red Lights,2012,Spain,114,English,R,,14000000
4003,Red Tails,2012,USA,125,English,PG-13,49875589,58000000
4004,Resident Evil: Retribution,2012,Germany,96,English,R,42345531,65000000
4005,Restless,2012,UK,180,English,,,
4006,Rise of the Guardians,2012,USA,97,English,PG,103400692,145000000
4007,Robot & Frank,2012,USA,89,English,PG-13,3325638,2500000
4008,Rock of Ages,2012,USA,136,English,PG-13,38509342,75000000
4009,"Run, Hide, Die",2012,USA,75,English,,,50000
4010,Safe,2012,USA,94,English,R,17120019,30000000
4011,Safe House,2012,USA,115,English,R,126149655,85000000
4012,Safety Not Guaranteed,2012,USA,86,English,R,4007792,750000
4013,Sanctuary;  Quite a Conundrum,2012,USA,82,English,,,200000
4014,Savages,2012,USA,141,English,R,47307550,45000000
4015,Seeking a Friend for the End of the World,2012,USA,101,English,R,6619173,10000000
4016,Seven Psychopaths,2012,UK,110,English,R,14989761,15000000
4017,Shanghai Calling,2012,USA,100,English,PG-13,10443,
4018,Should've Been Romeo,2012,USA,,English,,,5000000
4019,Silent Hill: Revelation 3D,2012,France,95,English,R,17529157,20000000
4020,Silver Linings Playbook,2012,USA,122,English,R,132088910,21000000
4021,Sinister,2012,USA,110,English,R,48056940,3000000
4022,Skyfall,2012,UK,143,English,PG-13,304360277,200000000
4023,Skyfall,2012,UK,143,English,PG-13,304360277,200000000
4024,Small Apartments,2012,USA,96,English,R,,2000000
4025,Snow Queen,2012,Russia,80,Russian,PG,,7000000
4026,Snow White and the Huntsman,2012,USA,132,English,PG-13,155111815,170000000
4027,Snow White: A Deadly Summer,2012,USA,83,English,PG-13,,1000000
4028,Sparkle,2012,USA,116,English,PG-13,24397469,17000000
4029,Spring Breakers,2012,USA,94,English,R,14123773,5000000
4030,Step Up Revolution,2012,USA,99,English,PG-13,35057332,33000000
4031,Stitches,2012,Ireland,86,English,R,,
4032,Stolen,2012,USA,96,English,R,183125,35000000
4033,Supercapitalist,2012,USA,102,English,Not Rated,13220,
4034,Supporting Characters,2012,USA,87,English,Not Rated,,
4035,Taken 2,2012,France,98,English,PG-13,139852971,45000000
4036,Ted,2012,USA,112,English,R,218628680,50000000
4037,That's My Boy,2012,USA,116,English,R,36931089,70000000
4038,The Act of Killing,2012,UK,96,Indonesian,Not Rated,484221,1000000
4039,The Amazing Spider-Man,2012,USA,153,English,PG-13,262030663,230000000
4040,The Apparition,2012,USA,83,English,PG-13,4930798,17000000
4041,The Avengers,2012,USA,173,English,PG-13,623279547,220000000
4042,The Avengers,2012,USA,173,English,PG-13,623279547,220000000
4043,The Bourne Legacy,2012,USA,135,English,PG-13,113165635,125000000
4044,The Brass Teapot,2012,USA,101,English,R,6643,900000
4045,The Cabin in the Woods,2012,USA,95,English,R,42043633,30000000
4046,The Campaign,2012,USA,85,English,R,86897182,95000000
4047,The Cold Light of Day,2012,USA,93,English,PG-13,3749061,20000000
4048,The Collection,2012,USA,82,English,R,6842058,10000000
4049,The Dark Knight Rises,2012,USA,164,English,PG-13,448130642,250000000
4050,The Devil Inside,2012,USA,83,English,R,53245055,1000000
4051,The Dictator,2012,USA,99,English,R,59617068,65000000
4052,The Expendables 2,2012,USA,103,English,R,85017401,92000000
4053,The Five-Year Engagement,2012,USA,131,English,R,28644770,30000000
4054,The Frozen,2012,USA,95,English,PG-13,,250000
4055,The Gatekeepers,2012,Israel,101,Hebrew,PG-13,2408553,
4056,The Ghastly Love of Johnny X,2012,USA,106,English,Not Rated,2436,2000000
4057,The Guilt Trip,2012,USA,95,English,PG-13,37101011,40000000
4058,The Hobbit: An Unexpected Journey,2012,USA,182,English,PG-13,303001229,180000000
4059,The Hunger Games,2012,USA,142,English,PG-13,407999255,78000000
4060,The Hunt,2012,Denmark,115,Danish,R,610968,3800000
4061,The Iceman,2012,USA,106,English,R,1939441,10000000
4062,The Impossible,2012,Spain,114,English,PG-13,18996755,45000000
4063,The King of Najayo,2012,Dominican Republic,101,Spanish,R,,500000
4064,The Lords of Salem,2012,USA,101,English,R,1163508,2500000
4065,The Lucky One,2012,USA,101,English,PG-13,60443237,25000000
4066,The Man with the Iron Fists,2012,USA,107,English,R,15608545,15000000
4067,The Master,2012,USA,144,English,R,16377274,32000000
4068,The Odd Life of Timothy Green,2012,USA,105,English,PG,51853450,25000000
4069,The Oogieloves in the Big Balloon Adventure,2012,USA,88,English,G,1064277,20000000
4070,The Other Dream Team,2012,USA,89,English,Not Rated,133778,500000
4071,The Perks of Being a Wallflower,2012,USA,102,English,PG-13,17738570,13000000
4072,The Pirates! Band of Misfits,2012,UK,88,English,PG,31051126,55000000
4073,The Place Beyond the Pines,2012,USA,140,English,R,21383298,15000000
4074,The Possession,2012,USA,92,English,PG-13,49122319,14000000
4075,The Possession,2012,USA,92,English,PG-13,49122319,14000000
4076,The Raven,2012,USA,110,English,R,16005978,26000000
4077,The Sessions,2012,USA,95,English,R,5997134,1000000
4078,The Sweeney,2012,UK,112,English,R,26345,3000000
4079,The Three Stooges,2012,USA,92,English,PG,44328238,
4080,The Twilight Saga: Breaking Dawn - Part 2,2012,USA,115,English,PG-13,292298923,120000000
4081,The Twilight Saga: Breaking Dawn - Part 2,2012,USA,115,English,PG-13,292298923,120000000
4082,The Vow,2012,USA,104,English,PG-13,125014030,30000000
4083,The Watch,2012,USA,102,English,R,34350553,68000000
4084,The Watch,2012,USA,102,English,R,34350553,68000000
4085,The Woman in Black,2012,UK,95,English,PG-13,54322273,17000000
4086,The Words,2012,USA,102,English,PG-13,11434867,6000000
4087,Theresa Is a Mother,2012,USA,105,English,,,200000
4088,Think Like a Man,2012,USA,122,English,PG-13,91547205,12000000
4089,This Is 40,2012,USA,134,English,R,67523385,35000000
4090,This Means War,2012,USA,103,English,PG-13,54758461,65000000
4091,Tim and Eric's Billion Dollar Movie,2012,USA,93,English,R,200803,3000000
4092,To Rome with Love,2012,USA,112,English,R,16684352,17000000
4093,Trade of Innocents,2012,USA,88,English,PG-13,15059,
4094,Trouble with the Curve,2012,USA,111,English,PG-13,35754555,
4095,Truth or Die,2012,UK,96,English,Not Rated,,1000000
4096,Underworld: Awakening,2012,USA,88,English,R,62321039,70000000
4097,Vamps,2012,USA,92,English,PG-13,2964,16000000
4098,Vessel,2012,USA,14,English,,,
4099,Wanderlust,2012,USA,98,English,R,17225675,
4100,What to Expect When You're Expecting,2012,USA,110,English,PG-13,41102171,40000000
4101,When the Lights Went Out,2012,UK,86,English,,,
4102,Won't Back Down,2012,USA,121,English,PG,5308553,
4103,Wrath of the Titans,2012,USA,99,English,PG-13,83640426,150000000
4104,Wreck-It Ralph,2012,USA,101,English,PG,189412677,165000000
4105,Zambezia,2012,South Africa,83,English,G,,20000000
4106,Zero Dark Thirty,2012,USA,157,English,R,95720716,40000000
4107,12 Years a Slave,2013,USA,134,English,R,56667870,20000000
4108,1982,2013,USA,90,English,R,,1000000
4109,2 Guns,2013,USA,109,English,R,75573300,61000000
4110,20 Feet from Stardom,2013,USA,91,English,PG-13,4946250,1000000
4111,21 & Over,2013,USA,93,English,R,25675765,13000000
4112,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,2013,USA,80,English,R,,3000000
4113,42,2013,USA,128,English,PG-13,95001343,40000000
4114,47 Ronin,2013,USA,128,English,PG-13,38297305,175000000
4115,A Good Day to Die Hard,2013,USA,101,English,R,67344392,92000000
4116,A Haunted House,2013,USA,86,English,R,40041683,2500000
4117,A Madea Christmas,2013,USA,100,English,PG-13,52528330,25000000
4118,A Plague So Pleasant,2013,USA,76,English,,,1400
4119,A True Story,2013,USA,96,English,,,45000
4120,ABCD (Any Body Can Dance),2013,India,160,Hindi,Not Rated,95236,
4121,About Time,2013,UK,123,English,R,15294553,12000000
4122,Admission,2013,USA,107,English,PG-13,18004225,13000000
4123,Adore,2013,Australia,112,English,R,317125,16000000
4124,After Earth,2013,USA,100,English,PG-13,60522097,130000000
4125,Against the Wild,2013,Canada,90,English,PG,,2000000
4126,All Is Bright,2013,USA,107,English,R,4556,
4127,All Is Lost,2013,USA,106,English,PG-13,6262942,9000000
4128,Along the Roadside,2013,USA,108,English,,,250000
4129,American Hustle,2013,USA,138,English,R,150117807,40000000
4130,Anchorman 2: The Legend Continues,2013,USA,143,English,PG-13,2175312,50000000
4131,Antarctica: A Year on Ice,2013,New Zealand,91,English,PG,287761,1000000
4132,Aroused,2013,USA,66,English,,,150000
4133,August: Osage County,2013,USA,121,English,R,37738400,25000000
4134,Bad Grandpa,2013,USA,102,English,R,101978840,15000000
4135,Bad Words,2013,USA,89,English,R,7764027,10000000
4136,Baggage Claim,2013,USA,96,English,PG-13,21564616,8500000
4137,Banshee Chapter,2013,Germany,87,English,R,,950000
4138,Barfi,2013,India,,Kannada,,,
4139,"Batman: The Dark Knight Returns, Part 2",2013,USA,148,English,PG-13,,3500000
4140,Battle of the Year,2013,USA,110,English,PG-13,8888355,20000000
4141,Beautiful Creatures,2013,USA,124,English,PG-13,19445217,60000000
4142,Before Midnight,2013,USA,109,English,R,8114507,3000000
4143,Begin Again,2013,USA,104,English,R,16168741,8000000
4144,Bending Steel,2013,USA,92,English,,,50000
4145,Black Nativity,2013,USA,93,English,PG,7017178,17500000
4146,Blood Ties,2013,France,144,English,R,41229,25500000
4147,Blue Jasmine,2013,USA,98,English,PG-13,33404871,18000000
4148,Blue Ruin,2013,USA,90,English,R,258113,1066167
4149,Broken City,2013,USA,109,English,R,19692608,35000000
4150,"Buen Día, Ramón",2013,Mexico,120,German,PG-13,100412,4000000
4151,Captain Phillips,2013,USA,134,English,PG-13,107100855,55000000
4152,Carrie,2013,USA,100,English,R,35266619,30000000
4153,Carrie,2013,USA,100,English,R,35266619,30000000
4154,Cheap Thrills,2013,USA,88,English,Not Rated,59379,200000
4155,"Cinco de Mayo, La Batalla",2013,Mexico,125,Spanish,R,169379,10000000
4156,Cloudy with a Chance of Meatballs 2,2013,USA,95,English,PG,119793567,78000000
4157,Coffee Town,2013,USA,87,English,,,2000000
4158,Dallas Buyers Club,2013,USA,117,English,R,27296514,5000000
4159,Dead Man Down,2013,USA,118,English,R,10880926,30000000
4160,Delivery Man,2013,USA,105,English,PG-13,30659817,26000000
4161,Despicable Me 2,2013,USA,98,English,PG,368049635,76000000
4162,Dom Hemingway,2013,UK,93,English,R,518134,
4163,Don Jon,2013,USA,90,English,R,24475193,3000000
4164,Drinking Buddies,2013,USA,90,English,R,342936,
4165,Dry Spell,2013,USA,90,English,,,22000
4166,Echo Dr.,2013,USA,81,English,,,100000
4167,Elysium,2013,USA,109,English,R,93050117,115000000
4168,Ender's Game,2013,USA,114,English,PG-13,61656849,110000000
4169,Enough Said,2013,USA,93,English,PG-13,17536788,8000000
4170,Enter the Dangerous Mind,2013,USA,88,English,,,800000
4171,Epic,2013,USA,102,English,PG,107515297,100000000
4172,Escape from Planet Earth,2013,USA,89,English,PG,57011847,40000000
4173,Escape from Tomorrow,2013,USA,90,English,Not Rated,169719,
4174,Escape Plan,2013,USA,115,English,R,25121291,50000000
4175,Evil Dead,2013,USA,96,English,R,54239856,17000000
4176,Faith Connections,2013,India,115,Hindi,,,550000
4177,Firestorm,2013,China,118,Mandarin,,,
4178,Free Birds,2013,USA,91,English,PG,55747724,55000000
4179,Frozen,2013,USA,102,English,PG,400736600,150000000
4180,Fruitvale Station,2013,USA,85,English,R,16097842,900000
4181,G.I. Joe: Retaliation,2013,USA,122,English,PG-13,122512052,130000000
4182,Gangster Squad,2013,USA,113,English,R,45996718,60000000
4183,Getaway,2013,USA,90,English,PG-13,10494494,18000000
4184,Grace Unplugged,2013,USA,102,English,PG,2507106,
4185,Gravity,2013,UK,91,English,PG-13,274084951,100000000
4186,Green Street 3: Never Back Down,2013,UK,93,English,R,,
4187,Grown Ups 2,2013,USA,101,English,PG-13,133668525,80000000
4188,Grudge Match,2013,USA,113,English,PG-13,29802761,40000000
4189,Hansel & Gretel Get Baked,2013,USA,86,English,,,4500000
4190,Hansel & Gretel: Witch Hunters,2013,Germany,98,English,R,55682070,50000000
4191,Hard to Be a God,2013,Russia,177,Russian,Not Rated,,7000000
4192,Harlock: Space Pirate,2013,Japan,115,Japanese,Not Rated,,30000000
4193,Heli,2013,Mexico,105,Spanish,Not Rated,,1000000
4194,Her,2013,USA,126,English,R,25556065,23000000
4195,Her Cry: La Llorona Investigation,2013,USA,89,English,Not Rated,,60000
4196,Home Run,2013,USA,113,English,PG-13,2859955,1200000
4197,Homefront,2013,USA,100,English,R,19783777,22000000
4198,Ida,2013,Poland,82,Polish,PG-13,3826455,
4199,Identity Thief,2013,USA,120,English,R,134455175,35000000
4200,Independence Daysaster,2013,Canada,90,English,PG-13,,1800000
4201,Inside Llewyn Davis,2013,USA,104,English,R,13214255,11000000
4202,Insidious: Chapter 2,2013,USA,106,English,PG-13,83574831,5000000
4203,Instructions Not Included,2013,Mexico,115,Spanish,PG-13,44456509,5000000
4204,Iron Man 3,2013,USA,195,English,PG-13,408992272,200000000
4205,Jack the Giant Slayer,2013,USA,114,English,PG-13,65171860,195000000
4206,Joe,2013,USA,117,English,R,371897,4000000
4207,Kevin Hart: Let Me Explain,2013,USA,75,English,R,32230907,2500000
4208,Khumba,2013,South Africa,85,English,Not Rated,,20000000
4209,Kick-Ass 2,2013,USA,103,English,R,28751715,28000000
4210,Labor Day,2013,USA,111,English,PG-13,13362308,18000000
4211,Last Vegas,2013,USA,105,English,PG-13,63910583,28000000
4212,Lee Daniels' The Butler,2013,USA,132,English,PG-13,116631310,30000000
4213,Legends of Oz: Dorothy's Return,2013,USA,88,English,PG,8460990,70000000
4214,Living Dark: The Story of Ted the Caver,2013,USA,112,English,PG-13,,1750000
4215,Lone Survivor,2013,USA,121,English,R,125069696,40000000
4216,Machete Kills,2013,Russia,107,English,R,7268659,20000000
4217,Mama,2013,Canada,100,English,PG-13,71588220,20000000
4218,Man of Steel,2013,USA,143,English,PG-13,291021565,225000000
4219,Mandela: Long Walk to Freedom,2013,UK,141,English,PG-13,8324748,35000000
4220,Metallica Through the Never,2013,USA,93,English,R,3419967,
4221,Monsters University,2013,USA,104,English,G,268488329,200000000
4222,Movie 43,2013,USA,94,English,R,8828771,6000000
4223,Mutual Friends,2013,USA,86,English,,,450000
4224,My Lucky Star,2013,China,114,Chinese,,50000,
